time,code,IM_PQ,EX_PQ,IM_Q,EX_Q,IM_P,EX_P,year,fdi,gdp,pop,tea,btea,gtea,lgdp,lpop,lfdi,lexp,limp,lexq,limq,len,dropped,missing1,rate,is_tea,i0901,i0902,i0903,tea_sq,tea_pr
01-2018,090931,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,6,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,090932,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,6,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,090961,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,6,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,090962,141.0,,12.0,,11.75,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,2.463853240590168,,2.4849066497880004,6,0,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,091011,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,6,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,091012,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,6,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,091030,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,6,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,091091,100.0,,28.0,,3.5714285714285716,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,1.2729656758128876,,3.332204510175204,6,0,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,091099,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,6,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,0901,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,4,1,1,6.429695652173914,1,1,0,0,2985.8,261.03931
01-2018,0902,319087.0,,39601.0,,8.057549051791622,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,2.086609422407402,,10.586609649448985,4,0,1,6.429695652173914,1,0,1,0,2985.8,261.03931
01-2018,0903,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,4,1,1,6.429695652173914,1,0,0,1,2985.8,261.03931
01-2018,0904,8082.0,,705.0,,11.463829787234042,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,2.43919684282615,,6.558197802812269,4,0,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,0906,,,,,,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,,,,4,1,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,0909,141.0,,12.0,,11.75,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,2.463853240590168,,2.4849066497880004,4,0,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,0910,100.0,,28.0,,3.5714285714285716,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,1.2729656758128876,,3.332204510175204,4,0,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2018,09,327410.0,,40346.0,,8.11505477618599,,2018,13831000.0,919281.1,140541.0,261.04,23.33,173.46,13.731347230519434,11.853254540132857,16.442423007606845,,2.093720950935886,,10.605247536194296,2,0,1,6.429695652173914,0,0,0,0,2985.8,261.03931
01-2019,09011100,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,09012100,1869600.0,,228000.0,,8.2,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.1041341542702074,,12.337100907936577,8,0,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,09012200,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,09019010,48.0,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,0,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,09019020,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,09021010,73123.0,,8342.0,,8.765643730520258,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.1708399589758867,,9.02905827475689,8,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09021090,56258.0,,8159.0,,6.895207746047309,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,1.930826640747467,,9.0068768914288,8,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09022010,18.0,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09022090,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09023010,143034.0,,7995.0,,17.890431519699813,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.884266017950791,,8.986571625268054,8,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09023020,21101.0,,1321.0,,15.973504920514761,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.770931407183731,,7.186144304522325,8,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09023090,38195.0,,3944.0,,9.684330628803245,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.270509180252934,,8.279950715722526,8,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09024010,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09024020,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09024090,10.0,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,09030000,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,1,0,0,1,3104.76557,277.72043
01-2019,09041100,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09041200,2096.0,,176.0,,11.909090909090908,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.477302050402781,,5.170483995038151,8,0,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09042100,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09042200,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09061900,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09092100,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09093100,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09093200,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09096110,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09096290,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09101100,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09101200,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09103000,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09109100,104.0,,11.0,,9.454545454545455,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.2464956263430023,,2.3978952727983707,8,0,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09109900,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,8,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090111,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,090121,1869600.0,,228000.0,,8.2,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.1041341542702074,,12.337100907936577,6,0,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,090122,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,090190,48.0,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,0,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,090210,129381.0,,16501.0,,7.8407975274225805,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.0593405546251886,,9.711176264112805,6,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,090220,18.0,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,090230,202330.0,,13260.0,,15.258672699849171,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.725148043033387,,9.492507263739853,6,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,090240,10.0,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,090300,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,1,0,0,1,3104.76557,277.72043
01-2019,090411,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090412,2096.0,,176.0,,11.909090909090908,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.477302050402781,,5.170483995038151,6,0,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090421,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090422,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090619,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090921,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090931,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090932,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090961,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,090962,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,091011,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,091012,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,091030,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,091091,104.0,,11.0,,9.454545454545455,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.2464956263430023,,2.3978952727983707,6,0,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,091099,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,6,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,0901,1869648.0,,228000.0,,8.20021052631579,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.1041598278815874,,12.337100907936577,4,0,1,6.7969804347826095,1,1,0,0,3104.76557,277.72043
01-2019,0902,331739.0,,29761.0,,11.146769261785558,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.4111497036135896,,10.300954090533025,4,0,1,6.7969804347826095,1,0,1,0,3104.76557,277.72043
01-2019,0903,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,4,1,1,6.7969804347826095,1,0,0,1,3104.76557,277.72043
01-2019,0904,2096.0,,176.0,,11.909090909090908,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.477302050402781,,5.170483995038151,4,0,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,0906,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,4,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,0909,,,,,,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,,,,4,1,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,0910,104.0,,11.0,,9.454545454545455,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.2464956263430023,,2.3978952727983707,4,0,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2019,09,2203587.0,,257948.0,,8.542756679640858,,2019,14122000.0,986515.2,141008.0,277.72,25.83,184.99,13.801934012334215,11.856571905339441,16.46324442305843,,2.1450837519238637,,12.46051329320215,2,0,1,6.7969804347826095,0,0,0,0,3104.76557,277.72043
01-2020,09011100,17.0,,1.0,,17.0,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,2.833213344056216,,0.0,8,0,1,6.931982608695652,1,1,0,0,3217.0,293.2
01-2020,09012100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,1,1,0,0,3217.0,293.2
01-2020,09012200,27.0,,2.0,,13.5,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,2.6026896854443837,,0.6931471805599453,8,0,1,6.931982608695652,1,1,0,0,3217.0,293.2
01-2020,09019010,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,1,1,0,0,3217.0,293.2
01-2020,09019020,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,1,1,0,0,3217.0,293.2
01-2020,09021010,667.0,,18.0,,37.05555555555556,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.612418288019459,,2.8903717578961645,8,0,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09021090,13988.0,,1405.0,,9.955871886120997,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,2.2981625164154202,,7.247792581767846,8,0,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09022010,37.0,,0.0,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,0,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09022090,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09023010,129931.0,,15661.0,,8.296468935572442,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,2.115829994832666,,9.658928824466434,8,0,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09023020,205.0,,4.0,,51.25,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.9367156180185177,,1.3862943611198906,8,0,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09023090,272.0,,10.0,,27.2,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.3032169733019514,,2.302585092994046,8,0,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09024010,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09024020,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09024090,79.0,,2.0,,39.5,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.676300671907076,,0.6931471805599453,8,0,1,6.931982608695652,1,0,1,0,3217.0,293.2
01-2020,09030000,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,1,0,0,1,3217.0,293.2
01-2020,09041100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09041200,21730.0,,2938.0,,7.396187882913547,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,2.000964716516653,,7.9854843567338225,8,0,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09042100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09042200,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09061900,60105.0,,3754.0,,16.01092168353756,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,2.7732710945919004,,8.230577217146454,8,0,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09092100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09093100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09093200,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09096110,19474.0,,912.0,,21.353070175438596,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.06119553146437,,6.815639990074331,8,0,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09096290,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09101100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09101200,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
01-2020,09103000,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,6.931982608695652,0,0,0,0,3217.0,293.2
